Title,Company,Location,Apply 
b'Supply Chain Junior Consultant (Procurement)',b'EY',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/supply-chain-junior-consultant-procurement-at-ey-3354930366?refId=uUgCBVAa536lWBbAIk6%2BqA%3D%3D&trackingId=SYFh%2FexGR2310kS8ziOI0w%3D%3D&position=20&pageNum=19&trk=public_jobs_jserp-result_search-card'
b'Tester wydajno\xc5\x9bciowy w zespole Data Analytics (freelance)',b'PwC Polska',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/tester-wydajno%C5%9Bciowy-w-zespole-data-analytics-freelance-at-pwc-polska-3372636384?refId=uUgCBVAa536lWBbAIk6%2BqA%3D%3D&trackingId=4kdsVWlez0BKaFnqT45AMg%3D%3D&position=21&pageNum=19&trk=public_jobs_jserp-result_search-card'
b'Sta\xc5\xbc w Domu Mediowym',b'dentsu Polska',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/sta%C5%BC-w-domu-mediowym-at-dentsu-polska-2902333335?refId=uUgCBVAa536lWBbAIk6%2BqA%3D%3D&trackingId=BaG%2FM%2B1GyHxBu2dByJlN2g%3D%3D&position=22&pageNum=19&trk=public_jobs_jserp-result_search-card'
b'Data Engineer',b'Jobs via eFinancialCareers',"b'Katowice, \xc5\x9al\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-at-jobs-via-efinancialcareers-3407559465?refId=uUgCBVAa536lWBbAIk6%2BqA%3D%3D&trackingId=NDnCLTv%2FY5K4HRekumcbCw%3D%3D&position=23&pageNum=19&trk=public_jobs_jserp-result_search-card'
"b'Global Quality Compliance -SSMT Data Systems, -8'",b'Mondel\xc4\x93z International',"b'Wroc\xc5\x82aw, Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/global-quality-compliance-ssmt-data-systems-8-at-mondel%C4%93z-international-3403163915?refId=uUgCBVAa536lWBbAIk6%2BqA%3D%3D&trackingId=4dc7VqQjZl4%2FJdddaOn1Ug%3D%3D&position=24&pageNum=19&trk=public_jobs_jserp-result_search-card'
b'Remote Data Scientist Jobs',b'Turing',b'Poland',b'https://pl.linkedin.com/jobs/view/remote-data-scientist-jobs-at-turing-3390730515?refId=uUgCBVAa536lWBbAIk6%2BqA%3D%3D&trackingId=7hVrpoCdDrLY8iAdxr7KYg%3D%3D&position=25&pageNum=19&trk=public_jobs_jserp-result_search-card'
b'Sta\xc5\xbc w Domu Mediowym',b'dentsu Polska',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/sta%C5%BC-w-domu-mediowym-at-dentsu-polska-2902333335?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=DIDm5msaTLryZ4%2F5pUh2mA%3D%3D&position=1&pageNum=20&trk=public_jobs_jserp-result_search-card'
"b'Global Quality Compliance -SSMT Data Systems, -8'",b'Mondel\xc4\x93z International',"b'Wroc\xc5\x82aw, Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/global-quality-compliance-ssmt-data-systems-8-at-mondel%C4%93z-international-3403163915?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=YgLV5lWXLOBy3qDodmPK9w%3D%3D&position=2&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Remote Data Scientist Jobs',b'Turing',b'Poland',b'https://pl.linkedin.com/jobs/view/remote-data-scientist-jobs-at-turing-3390730515?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=dQzgHA2lWD7tXjtF560c%2FQ%3D%3D&position=3&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Full-Stack Engineer (React/ Node.js)',b'Picket Homes',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/full-stack-engineer-react-node-js-at-picket-homes-3398119044?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=Bxh468DgQ2ITrM0tx3s9tw%3D%3D&position=4&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Process Reporting Expert',b'T\xc3\x9cV Rheinland Europe',"b'Katowice, \xc5\x9al\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/process-reporting-expert-at-t%C3%BCv-rheinland-europe-3370073589?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=k%2B2UD90n8B8RDz6WjM9LUw%3D%3D&position=5&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Visual Designer',b'Cognizant',b'Gdansk Metropolitan Area',b'https://pl.linkedin.com/jobs/view/visual-designer-at-cognizant-3404119398?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=4pOFXLWzPcH7NElQK0NSVg%3D%3D&position=6&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Remote Data Scientist Jobs',b'Turing',b'Poland',b'https://pl.linkedin.com/jobs/view/remote-data-scientist-jobs-at-turing-3390731403?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=S0F%2BHL5w2umDdENSD6ITcw%3D%3D&position=7&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Marketing Automation Specialist (TERG S.A.)',b'E Net Production',"b'\xc5\x81\xc3\xb3d\xc5\xba, \xc5\x81\xc3\xb3dzkie, Poland'",b'https://pl.linkedin.com/jobs/view/marketing-automation-specialist-terg-s-a-at-e-net-production-3389854854?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=k%2FeS%2BUptYDdSfCX12zN6Kw%3D%3D&position=8&pageNum=20&trk=public_jobs_jserp-result_search-card'
"b'Senior Business & Data Analyst, Business Services'",b'BNP Paribas Real Estate',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/senior-business-data-analyst-business-services-at-bnp-paribas-real-estate-3378268870?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=6Ls8qJ4KGhftJS45AyoFBw%3D%3D&position=9&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Java Software Engineer',b'Red Wolf Global - I.T. Consulting',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/java-software-engineer-at-red-wolf-global-i-t-consulting-3399712325?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=oEaYfJ%2B8Hbb0Km0EdwsvLg%3D%3D&position=10&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Marketing operations specialist',b'Canonical',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/marketing-operations-specialist-at-canonical-3357288302?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=IfqUH%2BARj3UU%2FK4itUGIdA%3D%3D&position=12&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Remote Data Scientist Jobs',b'Turing',b'Poland',b'https://pl.linkedin.com/jobs/view/remote-data-scientist-jobs-at-turing-3390731393?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=GsemT5tAfgyoG9Vjdkb6CA%3D%3D&position=13&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Remote Data Scientist Jobs',b'Turing',b'Poland',b'https://pl.linkedin.com/jobs/view/remote-data-scientist-jobs-at-turing-3390730514?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=2KP6qAdO67rlK7x3YUn%2BAw%3D%3D&position=14&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Snowflake Developer [rekrutacja prowadzona online]',b'Capgemini',"b'Wroc\xc5\x82aw, Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/snowflake-developer-rekrutacja-prowadzona-online-at-capgemini-3389940276?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=OZSWczaqR%2FO21dyt6qwh6w%3D%3D&position=15&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Marketing operations specialist',b'Canonical',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/marketing-operations-specialist-at-canonical-3357289147?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=9m7tCw122%2F8Hq5hfE7%2FF9A%3D%3D&position=16&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Tester oprogramowania w zespole Data Analytics (freelance)',b'PwC Polska',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/tester-oprogramowania-w-zespole-data-analytics-freelance-at-pwc-polska-3342013112?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=ai53TgEOap9Z4Hu5g6hEfA%3D%3D&position=17&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'2023 Business Internship in Swiss Bank in Wroclaw - May',b'Credit Suisse',"b'Wroc\xc5\x82aw, Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/2023-business-internship-in-swiss-bank-in-wroclaw-may-at-credit-suisse-3403585641?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=XUwvFjByW%2B0DY5%2BNZr9xXA%3D%3D&position=18&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Data Structure Designer (CN)',b'Accenture Poland',"b'\xc5\x81\xc3\xb3d\xc5\xba, \xc5\x81\xc3\xb3dzkie, Poland'",b'https://pl.linkedin.com/jobs/view/data-structure-designer-cn-at-accenture-poland-2957814173?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=z4NnbpWkGybtFVPXtwUIvw%3D%3D&position=19&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Cloud Data Engineer',b'Siemens Gamesa',"b'Gda\xc5\x84sk, Pomorskie, Poland'",b'https://pl.linkedin.com/jobs/view/cloud-data-engineer-at-siemens-gamesa-3395306615?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=G9GYHTWUaPs3lKxKikLdFw%3D%3D&position=21&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'2023 Quant Strats Internship in Warsaw- June',b'Jobs via eFinancialCareers',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/2023-quant-strats-internship-in-warsaw-june-at-jobs-via-efinancialcareers-3400727173?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=sKlwlJeIP14rIde7lTCPbQ%3D%3D&position=23&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Junior Cloud Engineer',b'Jobs via eFinancialCareers',"b'Katowice, \xc5\x9al\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/junior-cloud-engineer-at-jobs-via-efinancialcareers-3280227267?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=pSaCPeI%2BiPaTosIJfjMUAw%3D%3D&position=24&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Forward-deployed Data Engineer',b'Boston Consulting Group (BCG)',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/forward-deployed-data-engineer-at-boston-consulting-group-bcg-3324398839?refId=31Mwud4KHWOIOiApvwLGMw%3D%3D&trackingId=jtu89J1oq3clAUOpYrFqyw%3D%3D&position=25&pageNum=20&trk=public_jobs_jserp-result_search-card'
b'Remote Data Scientist Jobs',b'Turing',b'Poland',b'https://pl.linkedin.com/jobs/view/remote-data-scientist-jobs-at-turing-3390725850?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=BCZAfImlePIau6A4JguPJg%3D%3D&position=1&pageNum=21&trk=public_jobs_jserp-result_search-card'
"b'Data Visualization Engineer (Katowice, Wroc\xc5\x82aw, Warszawa)'",b'EY',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-visualization-engineer-katowice-wroc%C5%82aw-warszawa-at-ey-3305921914?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=J%2BBA84F60%2Fd7af4049BYTw%3D%3D&position=2&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Data Developer',b'NATEK',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-developer-at-natek-3379069111?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=bZc3Tdc2hg1wF%2Bs4d1Y7jg%3D%3D&position=3&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Cloud (Azure) Data Engineer',b'IT Professionals',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/cloud-azure-data-engineer-at-it-professionals-3403809458?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=glZwlYMre3JbCliAIcs4HA%3D%3D&position=4&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Competitive Intelligence Lead',b'Bolt',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/competitive-intelligence-lead-at-bolt-3325274932?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=2Y5V0C4nfyv3Ak6pMlH2Hg%3D%3D&position=6&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Software Engineer Data Intake (80-100%)',b'SIX',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/software-engineer-data-intake-80-100%25-at-six-3389484918?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=teQRXg84SEoOCgjNVqI%2B4w%3D%3D&position=7&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Data Modeler',b'NATEK',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-modeler-at-natek-3361918156?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=x4GrfEWOwqV636mnWbTpRQ%3D%3D&position=8&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Digital Sales Operation Analyst',b'Capgemini',b'Tarnow Metropolitan Area',b'https://pl.linkedin.com/jobs/view/digital-sales-operation-analyst-at-capgemini-3398125464?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=H5qSxOcfmEl9W%2BCfUT8Vdg%3D%3D&position=9&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Analyst for High Tech (CN)',b'Accenture Poland',"b'\xc5\x81\xc3\xb3d\xc5\xba, \xc5\x81\xc3\xb3dzkie, Poland'",b'https://pl.linkedin.com/jobs/view/analyst-for-high-tech-cn-at-accenture-poland-3297111090?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=MLLzkHm474qTbPVZAp5zdA%3D%3D&position=10&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Data Quality Expert - Consumer Panel',b'GfK',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-quality-expert-consumer-panel-at-gfk-3400319481?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=m%2FHpKGjhusPDiuH6YI4DjA%3D%3D&position=11&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Technology Commercial Specialist \xe2\x80\x93 IWG Technology Services',b'IWG plc',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/technology-commercial-specialist-%E2%80%93-iwg-technology-services-at-iwg-plc-3365497554?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=q1mRL6h4GjF0WXn1zdiwkw%3D%3D&position=12&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Algorithms Software Engineer',b'Mend',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/algorithms-software-engineer-at-mend-3092085201?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=4EdM%2FslIPNt3HHWWAki8AA%3D%3D&position=13&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Remote Data Scientist Jobs',b'Turing',b'Poland',b'https://pl.linkedin.com/jobs/view/remote-data-scientist-jobs-at-turing-3390729579?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=Uxb0icBaehsHeYGnYtjpNQ%3D%3D&position=14&pageNum=21&trk=public_jobs_jserp-result_search-card'
"b'Data Engineer - Krakow, Poland'",b'Nigel Frank International',"b'W Polu, Kujawsko-pomorskie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-krakow-poland-at-nigel-frank-international-3376753575?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=cDNq5XeDQuQi54SRPQENiA%3D%3D&position=15&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Data Engineer - Azure Needed! Long-term Project!',b'Modis',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-azure-needed%21-long-term-project%21-at-modis-3397702516?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=%2FVedVVoAv%2FzqfS8ZkVWbXA%3D%3D&position=17&pageNum=21&trk=public_jobs_jserp-result_search-card'
"b'Database Engineer, Remote'",b'LivePerson',b'Poland',b'https://pl.linkedin.com/jobs/view/database-engineer-remote-at-liveperson-3335192426?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=ah3XDuuihfAZhZ8kvzcwqQ%3D%3D&position=18&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Product Content Specialist',b'ECCO Shoes',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/product-content-specialist-at-ecco-shoes-3369784665?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=UYRgGSWOwdQFxppjlKnwdQ%3D%3D&position=19&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Knowledge Engineer / Ontologist',b'Schneider Electric',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/knowledge-engineer-ontologist-at-schneider-electric-3400980980?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=rtRBdyhylSjl5Iha2Zhpyw%3D%3D&position=20&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Intern in Engagement & Development Team',b'ERGO Technology & Services',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/intern-in-engagement-development-team-at-ergo-technology-services-3399847624?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=L9IMyeEqnP73sLU7IdS%2F4g%3D%3D&position=21&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Power BI Report Designer',b'BEC Poland',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/power-bi-report-designer-at-bec-poland-3393320562?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=nMEDKEcq23YuRulNSiHR1g%3D%3D&position=22&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'IT PMO Specialist',b'ALGOTEQUE Innovation Hub',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/it-pmo-specialist-at-algoteque-innovation-hub-3407400059?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=oZbzwnOwCtXDMVMsyhT%2FnQ%3D%3D&position=23&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Data Analyst and Toolchain Developer',b'FEV Europe GmbH',b'Krakow Metropolitan Area',b'https://pl.linkedin.com/jobs/view/data-analyst-and-toolchain-developer-at-fev-europe-gmbh-3389357555?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=VFfdEl%2FFtZy5zz%2FYFapCig%3D%3D&position=24&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Ekspert naukowy ds. obr\xc3\xb3bki danych',b'ITFS',b'Poland',b'https://pl.linkedin.com/jobs/view/ekspert-naukowy-ds-obr%C3%B3bki-danych-at-itfs-sp-z-o-o-3397542735?refId=JDEL1fx5QlRTkOEvNLQeUg%3D%3D&trackingId=taSQHZRAlHyulTw68tkTCg%3D%3D&position=25&pageNum=21&trk=public_jobs_jserp-result_search-card'
b'Digital Sales Operation Analyst',b'Capgemini Invent',b'Warsaw Metropolitan Area',b'https://pl.linkedin.com/jobs/view/digital-sales-operation-analyst-at-capgemini-invent-3387230099?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=BVFu4H8%2FFTYK6wagW0UWoQ%3D%3D&position=2&pageNum=22&trk=public_jobs_jserp-result_search-card'
"b'Procurement Data Analyst (Krak\xc3\xb3w, PL, 31-155)'",b'Danish Crown',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/procurement-data-analyst-krak%C3%B3w-pl-31-155-at-danish-crown-3396222751?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=psUe1u%2FTKcIqdUed87VHDA%3D%3D&position=3&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'Remote Data Analyst Jobs',b'Turing',b'Poland',b'https://pl.linkedin.com/jobs/view/remote-data-analyst-jobs-at-turing-3390715223?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=MIZK0myA0ojtxA2ZUNGLJw%3D%3D&position=4&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'E-Commerce/Marketing Automation Specialist',b'Star Hunt Executive Search',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/e-commerce-marketing-automation-specialist-at-star-hunt-executive-search-3381774502?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=WNRkX31toyWACGE0o5WzdQ%3D%3D&position=5&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'Data Engineer with DataBricks',b'Avanade',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-with-databricks-at-avanade-3279782855?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=UMk8DuxhQnJC7S2%2BBBDcKA%3D%3D&position=6&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'Software Developer \xe2\x80\x93 Data Management',"b'NAVBLUE, an Airbus Company'","b'Gda\xc5\x84sk, Pomorskie, Poland'",b'https://pl.linkedin.com/jobs/view/software-developer-%E2%80%93-data-management-at-navblue-an-airbus-company-3392142977?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=uDn%2BZ2ZmJ%2BMOqXALaCHVeA%3D%3D&position=7&pageNum=22&trk=public_jobs_jserp-result_search-card'
"b'Cloud Software Engineer, Data Platforms (80-100%)'",b'SIX',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/cloud-software-engineer-data-platforms-80-100%25-at-six-3386034773?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=QCSSTptVJH%2BjXFKvFtckrw%3D%3D&position=8&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'PHP Developer',b'Chabre',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/php-developer-at-chabre-3369976971?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=0bxObDZy%2Fbubo1YpykjkdA%3D%3D&position=9&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'CFO&EV \xe2\x80\x93 Risk Analyst (CN)',b'Accenture Poland',"b'Gda\xc5\x84sk, Pomorskie, Poland'",b'https://pl.linkedin.com/jobs/view/cfo-ev-%E2%80%93-risk-analyst-cn-at-accenture-poland-3343622677?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=MGefJogkrRqOv%2FWSm3zNpg%3D%3D&position=10&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'Remote Data Scientist Jobs',b'Turing',b'Poland',b'https://pl.linkedin.com/jobs/view/remote-data-scientist-jobs-at-turing-3390727804?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=QSzPZrs%2FUmvxeb8TJJS9iQ%3D%3D&position=11&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'ServiceNow HRSD Solution Engineer',b'Bayer',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/servicenow-hrsd-solution-engineer-at-bayer-sp-z-o-o-3400929290?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=3okAUxYIq2dgL%2FNfI4dSNQ%3D%3D&position=12&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'Platform Lead Product Supply',b'Bayer',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/platform-lead-product-supply-at-bayer-sp-z-o-o-3360403744?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=Ce%2FB96n5vzqM6ia22kiakA%3D%3D&position=13&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'Azure Data Engineer',b'CGI',b'Krakow Metropolitan Area',b'https://pl.linkedin.com/jobs/view/azure-data-engineer-at-cgi-3350563902?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=I99hUARCGk3WrkiCMtNLwg%3D%3D&position=14&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'Tech Service & Product Manager',b'UBS',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/tech-service-product-manager-at-ubs-3319952204?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=s%2FtHvk46TP4RQPtzuprGbw%3D%3D&position=15&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'Intern in Risk and Regulatory Compliance Team - Consulting',b'EY',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/intern-in-risk-and-regulatory-compliance-team-consulting-at-ey-3141906840?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=ZoqhiDSycvKkosuD%2FJFgQg%3D%3D&position=16&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'Supply Chain Junior Consultant (Procurement)',b'EY',"b'Wroc\xc5\x82aw, Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/supply-chain-junior-consultant-procurement-at-ey-3354929509?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=fU0o6f3%2FLo2PzqmFK6CL%2FQ%3D%3D&position=18&pageNum=22&trk=public_jobs_jserp-result_search-card'
b'VBA Developer in Business Automation Team',b'BNP Paribas',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/vba-developer-in-business-automation-team-at-bnp-paribas-3332478923?refId=zLLm%2FC45Z4%2FHrHUrxfKUtA%3D%3D&trackingId=bYJwxAHIIww1lgHyuTZ4rA%3D%3D&position=19&pageNum=22&trk=public_jobs_jserp-result_search-card'
